engine_load,fuel_blend_percentage,nanoparticle_concentration,injection_pressure,engine_speed,BTE
25,57.24077259677651,41.535310082223326,240,1500,25.271345273758147
50,40.4519524458235,74.6540456298559,220,2500,23.270630847161836
100,36.36114491900639,43.42612281399997,180,2500,26.701579803028142
100,21.68142759291083,64.56241781146134,220,2500,25.9328697630848
100,66.96112565375176,68.21041960054167,180,1000,31.877936067262976
100,97.06680277938705,46.44934938246035,180,2500,33.661247560249734
50,17.571524583682585,56.15067980239704,180,1500,23.366299772507457
75,59.71166200155034,75.36820347272516,220,2000,29.35946553373068
50,42.41850557459762,52.86747418253759,180,1500,25.36086570417778
25,44.668872174466486,11.258243657664991,180,2000,24.51560581606569
100,25.41472801278144,11.16137772977642,220,2000,26.45611476244865
100,82.5134875661419,69.51797650444541,200,1500,32.98226081670819
25,48.52556041472411,86.25137837100382,240,2000,24.52205967002348
50,54.34058521982641,80.67461837625967,220,2000,26.465179139684317
75,30.47609127973257,37.93602717398471,220,1000,25.147535552963934
75,18.18084656669497,52.4015096497259,180,1500,25.863365881216087
25,8.591038820282048,31.07446660915003,220,1500,23.334944429664517
75,71.41191409249159,99.02349196000053,220,1500,29.08392779087865
50,19.62342816878556,33.44558043342087,240,2000,24.711601144587803
50,69.00753541887977,47.46354335644299,220,2500,27.806616104276365
25,39.03764460469539,71.30160561918728,180,2500,25.002140665346275
50,41.57748009896515,88.84159026856985,240,2000,25.456491281291303
100,46.91774960927717,14.632811566042289,220,2500,28.168752057602724
25,36.77085081275432,37.09177084244093,180,2500,24.63734554272921
50,10.061997722259008,61.20872631680143,240,2000,22.729076061290456
25,30.963181000284575,65.64817732385652,220,1500,23.215007753700338
75,66.37343606939385,16.302469464987475,180,1000,30.569793145169044
50,66.57844014688709,69.76708640578659,240,1500,27.71568595763824
100,28.62243072399944,57.52579290477168,180,1500,26.52837652447553
50,46.0102626557688,84.48646414259301,240,1500,25.66103749030965
25,19.344722801193747,29.99702585874706,220,1000,22.23481502888508
25,21.037208152983577,27.55242865196885,200,1500,22.15485280812695
50,2.3047088406607408,81.40034997351601,240,2500,22.212845044786548
100,89.67465499077446,73.34822160456547,220,1000,31.92705082530331
100,21.07066650749062,81.25060245199072,240,2500,25.32122740178634
100,22.75338769364633,80.37407269252715,200,1000,25.18813524099014
25,27.96014326451318,19.36006082474146,180,2500,22.78845512734493
50,12.7408071695429,35.07247425692358,200,1500,24.61443435878593
75,63.92628831813628,33.407662252280176,200,1500,28.033479975076023
25,7.514295317758657,94.11285532751558,180,1500,20.516449156257572
100,13.420242632635029,53.8719916645311,200,2500,25.133789429154213
50,64.47567265900929,19.995141943001563,220,2500,29.02638091860089
100,33.96606204814427,36.06201153370169,240,2000,27.50494524269369
75,70.7947826701189,88.47114836648242,200,2500,29.552523671451837
100,55.742474467014205,86.2359740348782,240,1000,29.13259704407035
100,25.602117306151307,91.03055350964836,240,1500,26.328227576057607
75,65.08279504893281,44.9675895463318,180,1000,31.10253734014569
50,11.627368029288066,67.72068653409968,200,2000,20.44145849569376
25,53.64103830800304,35.03565278877913,180,2000,25.994653014860504
50,43.71481050450347,26.274279803713647,180,2500,25.352232481385844
75,26.78735828174408,11.971096833373112,240,1500,25.46470603789962
100,60.40049977395001,30.10968547204145,220,1000,29.48574062678521
50,87.13335923402825,64.39367232030456,240,2000,29.63331641405513
25,99.89046997630768,91.37892822461134,180,2000,30.533635344943413
75,60.77627687434245,22.00784978938976,200,1000,29.009558362992525
50,40.47058743291701,92.62104048688978,220,2000,25.04054484761695
25,22.52071002162016,41.08467113845492,220,1000,23.577152259796105
75,25.70960893951117,48.41455668528887,200,1500,24.50104442493842
25,47.94549781497657,42.84806864218721,200,2500,24.389951130786443
75,36.72777012807092,46.77473259277336,220,1000,26.487600623865497
100,91.38145226249442,33.32738342688987,180,1500,31.66980902835849
50,36.82954676557095,72.87442104802948,220,1000,26.734692723735552
25,37.34445911454355,78.23647992431502,220,2000,23.425362104576998
75,38.35345124339769,84.08016017670383,220,1500,26.46332743001378
25,83.66202103676581,40.71606250239704,180,1000,28.60647399294164
25,65.07883208469019,78.81642019250152,200,1500,26.81763755169577
50,61.41688503188927,67.39078217291336,200,1000,27.119571561465268
100,33.41430223838622,96.21244781563534,200,1000,26.975494120908
25,81.79041768324394,48.23066500286929,180,1500,29.761157226364283
75,3.8363861355701134,99.30787550950193,180,1500,19.945342861404637
75,87.07971723381132,76.63546270070843,200,1500,31.591548857998063
100,51.27498997939296,79.86499794630977,240,2000,28.00082898313953
75,39.82502348634128,12.31343740986949,240,2500,26.381524765968532
100,49.71672807176857,54.76585162024868,200,1000,27.43281888541085
75,66.7415530533831,57.550304108082265,240,1000,29.370775389054256
50,1.276542651789736,13.654009172853964,240,1500,22.636557218413092
25,87.15518564582477,38.09181011414995,200,1000,28.577940849260973
50,44.673952531139285,96.00797625650166,200,2500,23.7889092866052
25,34.296651970007815,48.3500292724122,180,2500,23.82733883952321
25,13.82455656340571,26.80317861024767,240,1000,22.1657992182665
25,43.94653743584421,56.20048363237673,240,1000,25.121953334990785
50,49.632277128437885,13.038901949841872,200,1500,27.88984489677253
25,40.36466944934778,56.43898299737715,220,2500,25.32226551967418
50,67.86600938268971,63.48414754270791,200,1000,28.69091475478939
100,42.0896528759226,42.19249262977056,180,2500,26.73293477893022
75,96.14175778465732,78.63185782842037,220,1000,31.782255111892407
75,59.92775178235918,22.21426693009048,220,2000,30.298498939711443
25,80.74779356519089,89.0365068892627,220,2500,28.39210835653289
50,10.935590310947884,95.99004193513782,180,2000,24.103495351177145
75,39.72912929459057,10.111107214259969,240,1500,28.409847759544828
50,33.68477014471527,85.84494940388434,200,2500,22.804842437767064
50,56.94823881365918,55.54946340166001,180,1000,25.50364301552592
25,86.11135200614257,51.52650704546651,180,1000,28.88655663172351
75,7.833821776200667,31.481119618694297,220,2000,24.05466209446634
25,7.257479804471078,50.259253700047296,220,2500,20.422169160445527
25,85.03177081575988,95.53844346671237,180,2500,28.61053658825244
75,21.285008603835745,28.970887055894533,240,2500,22.78482574722037
75,66.87532544498137,26.113711460568613,220,1500,29.451302605526497
100,54.28781323608052,31.77066736535032,180,2500,27.510452325446177
100,83.28935948872295,59.66507749035398,220,1500,31.383630759919445
50,12.508890983640352,93.72698338899698,200,1000,21.529122802714063
75,12.978296572261128,61.64934316887318,200,2000,24.866086995387047
100,55.68183602783076,31.91342289452388,200,2000,28.70811465704824
50,94.63786533583708,49.64070837891359,220,2500,30.834314495687256
50,41.49977583707543,45.13601186071712,220,2000,25.223294237150444
50,32.694210025469495,14.191252287619353,240,2500,25.363723452694085
100,60.66893231978858,55.95776636761527,200,1000,29.559651224651017
75,93.0448600545031,21.34057479703064,240,1000,32.37425379044107
25,83.69278328446237,85.80196378754876,180,1000,27.251531612466614
50,99.54836107332198,59.406661836630704,180,2000,31.63648319036981
100,2.256858320237709,86.01458343556382,200,2500,24.60776262490546
100,11.285814471276224,96.0440218640237,240,1500,24.2495664884402
25,60.94677633666221,94.88694616752488,220,1000,27.455251026892995
25,82.05764393338497,19.03864008767984,240,1000,29.153536933801085
100,28.52443423067665,95.03353643950064,180,1500,26.75782743099994
75,23.92110880342188,81.61724870105591,240,1500,23.75001936008137
25,78.69757993812009,79.9892294734712,180,2000,27.40487396427734
100,5.638185385323158,18.111568624135785,180,1000,24.891187850284915
25,36.93826475825851,26.15632320552392,240,2000,23.198045680799915
75,50.58092225923298,97.76470419232916,220,1000,26.0843628330659
50,56.03486743503234,29.203314143976492,180,2000,27.87677609977317
25,72.86151567927769,25.214799715066057,240,2000,29.31576589131388
75,35.48457234306582,42.61164568385211,180,1500,27.0077342545494
100,61.26843446746072,92.20205777814012,200,2500,29.619024743630675
25,58.53754227909563,52.85741172009,220,2500,25.188785716751667
25,54.76161006537471,92.8525347180178,200,2500,25.35462517926596
100,64.04832931422122,40.09049023737121,180,1000,29.970503869331186
50,25.94491710680763,30.38757807042994,220,1500,23.314411792235425
100,8.464875358462898,54.5682707965932,240,1500,23.855949165767804
25,11.927167203974342,65.39292012356998,240,1500,21.01480379901152
100,22.458238265390108,45.23490987522005,220,1000,25.801164583470605
75,50.01979355227852,41.142745863507855,200,2000,28.216706343503315
100,84.04427505460201,29.6253356295922,200,2000,32.43413718608627
25,70.12933420883842,34.75060895995943,220,2500,27.845769900883084
100,78.90406042020471,70.58061668370706,240,2500,31.16772567720077
50,35.09756239260914,43.28861847523101,220,1000,25.09552443538525
100,40.46537416485501,17.178133754892563,200,1000,27.72204644700493
50,39.36818859906128,22.43398509572812,180,2500,27.423367466523075
75,19.187318440450152,43.51412695519996,240,2000,23.167860299976937
50,6.121665814357202,93.20521868630756,220,2000,23.73751791739689
100,59.09160928272268,44.11272354813823,180,1500,30.500731375701324
25,98.9216683420586,15.457786970650774,200,2500,29.270320567475853
50,16.682970495026282,47.61948320920143,240,2500,23.314872224363278
75,4.668481989927376,70.19358345641493,220,2000,23.035350846275964
50,77.9531681823933,63.42365214533989,200,1500,30.519467152211483
50,25.25860066847242,35.09226661474271,220,2500,22.97514481439937
50,82.96438053529283,71.92800307438247,220,2000,28.010200519804197
75,70.39366670345154,66.75619364787991,240,2000,29.79906215877985
100,94.56735370508046,25.495567194607176,200,2000,34.14012095206511
50,40.8927235756672,24.59305032114205,200,1500,27.56465640734864
50,66.19698394506341,59.24647738611467,180,1500,26.936607664734147
25,46.48547808132707,69.34947050044934,200,2000,23.431369746594967
75,63.05886973085435,96.57195263742346,200,1500,29.994621979221108
50,44.95989060077373,47.97375676586017,240,1500,25.990946959024868
75,18.863224642407484,78.8445315704722,180,1500,23.313974892097576
50,50.78974160033809,20.486867256223874,240,1500,27.874975814355665
100,52.85842014374423,90.06481245840824,200,1000,26.433716612403742
100,81.0603848260161,66.97967872589558,180,2500,32.144731038174385
50,73.55207057935812,66.61272982161225,240,2500,27.891008053627534
100,66.3791623941444,22.8198370449192,180,1500,30.67940619999194
50,11.338709555257251,13.562535657330816,200,2000,24.657989131570115
100,72.0616290663715,73.13042241861577,180,2500,31.17273497069849
25,50.03051563545148,20.5350813068128,180,1500,24.714598559904516
25,89.40995361061593,21.427313453553943,180,2500,29.81391555957476
25,91.98709341305428,26.875013171228648,200,2000,30.02820988101218
75,5.515659060178546,18.79718348256422,200,1500,23.663492398174483
75,82.06415603544788,66.28532683872761,180,2000,29.67043824215798
25,3.769739042267062,47.98043252637292,240,2500,20.89416057367603
75,36.716962569502265,33.94864831685934,240,1000,27.443525821259264
100,54.22999756210791,49.6674460334419,200,2000,29.88337806437292
50,14.810079862712744,85.97260018586798,220,1500,21.54872331814884
50,74.63138125690769,93.43714645392726,240,1500,27.93663254341113
50,0.8354704172138572,53.87285301880974,180,2000,19.297975093393347
25,16.859904843403683,61.00776236015222,220,1000,23.314180744247285
75,58.07968298534757,33.14799373058856,200,2500,28.2933824107262
100,71.43875620372924,56.22403407734073,240,2500,30.49921799172287
100,91.66431026939162,77.3307646241709,220,2500,31.305308547850814
25,70.54966519346239,54.29235372905526,200,2500,28.080030927778
100,67.1779270254866,37.18656107102528,200,2500,32.00213719668224
100,39.43411463506643,62.38309125024632,180,1500,27.12604086695669
100,0.1284425526801413,95.199042779726,240,1500,21.971034392674703
100,12.015925873562194,89.91854685848006,220,2000,24.423684097271064
75,53.45545447560392,79.23181412579106,180,2000,27.181559793538632
100,67.51298858444197,34.85886693986882,240,2500,31.798435163739857
50,41.74482838964625,31.740355649476125,220,2500,25.908387209908955
25,73.06790115283903,85.4683470817838,200,2500,26.644901586622023
75,52.18622953321788,26.318572847389213,200,1000,29.11269550913156
100,7.417619559431221,64.50501767379792,240,2000,22.875669676251647
75,19.201625096794885,49.50369492246678,180,1500,24.3688197481251
100,83.99982232439429,52.11878205631584,220,2500,32.54978060271898
50,72.49127466244396,50.90890622747867,220,2000,28.30315866918335
25,89.4761987012495,90.9955132051294,200,1000,28.65843576819708
100,11.755724912093656,17.83848258059095,240,1000,26.040406670935297
100,99.0222534615074,80.46113045104887,180,2500,34.17210274263448
100,20.94067139499336,85.1511404417755,200,1500,25.116691403689
100,1.177987628664201,94.85894324381412,200,2000,21.18790552536203
25,99.7422939053554,50.73399594439402,180,1500,28.66195426230549
25,28.107388544511316,55.0058672698225,220,2500,23.424189818972803
50,66.80194525125599,96.5165069026825,220,2500,27.431290756923488
25,17.66823141763052,51.260595485424666,240,1000,21.765742667896475
100,58.022853219914175,55.3193625678632,200,1000,29.542605204065488
50,90.40349864545593,39.90288863704456,240,2000,30.094255226876346
50,32.01811674284386,12.84647056161849,220,2500,24.80030810994634
50,67.02539760443592,48.97490965853434,180,2500,27.675995125354785
100,18.79035887984165,68.95821797626473,220,2000,25.22063005301717
75,62.479539871872525,72.09513195522014,220,1500,28.678075952474316
100,33.64503518175101,10.585778219614856,200,1000,28.07618179145441
25,21.12082585879517,82.09474972955458,220,2500,21.392684015271357
25,31.318205070363515,54.31740527156923,240,2500,23.991178528776768
100,17.884106850779936,56.86708252475736,180,1500,26.52014354145575
100,90.19161078378828,96.55693193533308,200,1500,33.42673653979204
50,39.71868863171289,35.601504279023615,180,1500,25.571331298331803
100,24.52793049743673,78.54867900713506,240,1000,25.361317511865437
50,44.840784101593286,61.72986211050437,240,2000,25.68583636646801
25,32.053616680649554,73.07186154022345,220,2500,22.44535085033523
50,74.4419253813326,47.60357066030119,240,1000,28.97625991751037
100,97.12199118854944,35.128678506784155,220,1500,34.41664490350104
25,43.80336566976468,59.151335713204105,200,2500,24.553807542950125
75,86.10333999722404,43.74470317173823,180,2500,31.323949667822102
50,56.58630735596195,30.062006094669755,220,1000,28.196045234298364
25,15.723566509423348,85.53125333023863,220,1500,22.788186412936845
50,69.06227420813416,52.82484355011621,200,1500,27.642056913491597
25,51.343449712582014,86.25841670718094,240,2000,24.99348218890319
25,65.06065232521034,52.66284241320282,220,1500,26.51216964188839
